,tier,race1,gender,fulltime,sex,decile1b,Unnamed: 0.1,Unnamed: 0,decile3,decile1,lsat,ugpa,grad,bar1,fam_inc,Unary_Unnamed: 0.1,Unary_Unnamed: 0,Unary_decile3,sex_1.0,sex_2.0,Unary_lsat,Unary_ugpa,Unary_grad,fulltime_1.0,fulltime_2.0,Unary_fam_inc,gender_0,gender_1,race1_0,race1_1,race1_2,race1_3,race1_4,tier_1.0,tier_2.0,tier_3.0,tier_4.0,tier_5.0,tier_6.0,academic_performance,"GROUPBY_['sex', 'fulltime']_mean_lsat","GROUPBY_['sex', 'tier']_mean_lsat","GROUPBY_['sex', 'race1']_mean_lsat","GROUPBY_['sex', 'tier']_mean_ugpa","GROUPBY_['sex', 'fulltime']_mean_ugpa","GROUPBY_['sex', 'tier']_std_lsat","GROUPBY_['sex', 'race1', 'tier']_median_lsat","GROUPBY_['race1', 'tier']_mean_ugpa","GROUPBY_['sex', 'tier', 'fulltime']_mean_fam_inc","GROUPBY_['sex', 'race1', 'tier']_mean_ugpa",lsat_minus_ugpa
66,2.0,1,0,1.0,1.0,9.0,66,66,9.0,9.0,1,0,0,1,5.0,6.6000000000000005,4356,0.9,True,False,0.3333333333333333,0.0,0.0,True,False,1.0,True,False,False,True,False,False,False,False,True,False,False,False,False,0,1.0680127523910734,0.6395939086294417,1.2883135059482156,1.1218274111675126,1.2731137088204039,0.924196196572256,0.0,1.148936170212766,3.2960893854748603,1.1401273885350318,1
67,4.0,1,1,1.0,2.0,5.0,67,67,5.0,5.0,1,0,0,1,4.0,6.7,4489,0.5,False,True,0.3333333333333333,0.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,True,False,False,0,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,1
68,3.0,1,1,1.0,2.0,1.0,68,68,1.0,2.0,1,0,0,0,3.0,6.800000000000001,4624,0.1,False,True,0.3333333333333333,0.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,True,False,False,False,0,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,1
69,4.0,1,0,1.0,1.0,6.0,69,69,2.0,6.0,2,0,0,0,3.0,6.9,4761,0.2,True,False,0.6666666666666666,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,2
70,4.0,1,1,1.0,2.0,3.0,70,70,1.0,3.0,1,0,0,1,2.0,7.0,4900,0.1,False,True,0.3333333333333333,0.0,0.0,True,False,0.25,False,True,False,True,False,False,False,False,False,False,True,False,False,0,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,1
71,5.0,1,1,1.0,2.0,9.0,71,71,8.0,9.0,1,0,0,1,5.0,7.1000000000000005,5041,0.8,False,True,0.3333333333333333,0.0,0.0,True,False,1.0,False,True,False,True,False,False,False,False,False,False,False,True,False,0,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,1
72,4.0,1,0,1.0,1.0,2.0,72,72,3.0,2.0,1,0,0,0,4.0,7.2,5184,0.3,True,False,0.3333333333333333,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,1
73,3.0,1,0,1.0,1.0,6.0,73,73,6.0,6.0,2,0,0,0,4.0,7.300000000000001,5329,0.6,True,False,0.6666666666666666,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,2
74,5.0,0,0,1.0,1.0,2.0,74,74,4.0,2.0,3,0,0,1,4.0,7.4,5476,0.4,True,False,1.0,0.0,0.0,True,False,0.75,True,False,True,False,False,False,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,0.5714285714285714,1.319327731092437,1.2731137088204039,1.1053470439737765,0.0,1.4,3.3419354838709676,1.4375,3
75,4.0,1,0,1.0,1.0,4.0,75,75,5.0,4.0,2,0,0,1,4.0,7.5,5625,0.5,True,False,0.6666666666666666,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,2
76,2.0,1,0,1.0,1.0,9.0,76,76,9.0,10.0,2,0,0,1,3.0,7.6000000000000005,5776,0.9,True,False,0.6666666666666666,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,True,False,False,False,False,0,1.0680127523910734,0.6395939086294417,1.2883135059482156,1.1218274111675126,1.2731137088204039,0.924196196572256,0.0,1.148936170212766,3.2960893854748603,1.1401273885350318,2
77,5.0,1,1,1.0,2.0,9.0,77,77,9.0,9.0,3,0,0,1,5.0,7.7,5929,0.9,False,True,1.0,0.0,0.0,True,False,1.0,False,True,False,True,False,False,False,False,False,False,False,True,False,0,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,3
78,4.0,4,0,1.0,1.0,3.0,78,78,3.0,4.0,0,0,0,1,3.0,7.800000000000001,6084,0.3,True,False,0.0,0.0,0.0,True,False,0.5,True,False,False,False,False,False,True,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,0.9508196721311475,1.3194706994328922,1.2731137088204039,1.0566018447486132,0.0,1.0689655172413792,3.3685258964143427,1.1875,0
79,5.0,1,1,1.0,2.0,2.0,79,79,3.0,3.0,3,0,0,1,4.0,7.9,6241,0.3,False,True,1.0,0.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,0,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,3
80,3.0,1,0,2.0,1.0,6.0,80,80,5.0,6.0,2,0,0,1,2.0,8.0,6400,0.5,True,False,0.6666666666666666,0.0,0.0,False,True,0.25,True,False,False,True,False,False,False,False,False,True,False,False,False,0,0.7821782178217822,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2722772277227723,0.9986761342736845,1.0,1.2040208488458675,3.2,1.2466666666666666,2
81,3.0,1,0,1.0,1.0,2.0,81,81,2.0,2.0,0,0,0,0,5.0,8.1,6561,0.2,True,False,0.0,0.0,0.0,True,False,1.0,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,0
82,4.0,1,0,1.0,1.0,9.0,82,82,9.0,9.0,0,0,0,1,3.0,8.200000000000001,6724,0.9,True,False,0.0,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,0
83,3.0,1,0,2.0,1.0,10.0,83,83,9.0,10.0,3,0,0,1,3.0,8.3,6889,0.9,True,False,1.0,0.0,0.0,False,True,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,0,0.7821782178217822,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2722772277227723,0.9986761342736845,1.0,1.2040208488458675,3.2,1.2466666666666666,3
84,4.0,1,0,1.0,1.0,1.0,84,84,2.0,1.0,2,0,0,0,3.0,8.4,7056,0.2,True,False,0.6666666666666666,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,2
85,3.0,2,0,1.0,1.0,1.0,85,85,1.0,1.0,0,0,0,0,3.0,8.5,7225,0.1,True,False,0.0,0.0,0.0,True,False,0.5,True,False,False,False,True,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,0.9035087719298246,1.237454100367197,1.2731137088204039,0.9986761342736845,0.0,1.0666666666666667,3.4115168539325844,0.9393939393939394,0
86,3.0,2,0,1.0,1.0,2.0,86,86,4.0,2.0,0,0,0,1,4.0,8.6,7396,0.4,True,False,0.0,0.0,0.0,True,False,0.75,True,False,False,False,True,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,0.9035087719298246,1.237454100367197,1.2731137088204039,0.9986761342736845,0.0,1.0666666666666667,3.4115168539325844,0.9393939393939394,0
87,6.0,3,0,1.0,1.0,1.0,87,87,1.0,1.0,1,0,0,1,4.0,8.700000000000001,7569,0.1,True,False,0.3333333333333333,0.0,0.0,True,False,0.75,True,False,False,False,False,True,False,False,False,False,False,False,True,0,1.0680127523910734,1.696969696969697,0.2529411764705882,1.5252525252525253,1.2731137088204039,1.1379765918340115,1.0,1.2962962962962963,3.4536082474226806,1.1333333333333333,1
88,4.0,2,0,1.0,1.0,2.0,88,88,3.0,2.0,2,0,0,1,2.0,8.8,7744,0.3,True,False,0.6666666666666666,0.0,0.0,True,False,0.25,True,False,False,False,True,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,0.9035087719298246,1.3194706994328922,1.2731137088204039,1.0566018447486132,1.0,1.0444444444444445,3.3685258964143427,0.7391304347826086,2
89,5.0,1,0,1.0,1.0,3.0,89,89,6.0,4.0,3,0,0,1,3.0,8.9,7921,0.6,True,False,1.0,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,3
90,3.0,1,1,1.0,2.0,4.0,90,90,6.0,4.0,2,0,0,1,2.0,9.0,8100,0.6,False,True,0.6666666666666666,0.0,0.0,True,False,0.25,False,True,False,True,False,False,False,False,False,True,False,False,False,0,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,2
91,5.0,1,0,1.0,1.0,1.0,91,91,1.0,1.0,2,0,0,0,5.0,9.1,8281,0.1,True,False,0.6666666666666666,0.0,0.0,True,False,1.0,True,False,False,True,False,False,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,2
92,3.0,1,1,1.0,2.0,3.0,92,92,2.0,3.0,2,0,0,0,4.0,9.200000000000001,8464,0.2,False,True,0.6666666666666666,0.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,True,False,False,False,0,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,2
93,4.0,1,0,1.0,1.0,9.0,93,93,8.0,9.0,1,0,0,1,2.0,9.3,8649,0.8,True,False,0.3333333333333333,0.0,0.0,True,False,0.25,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,1
94,3.0,1,0,1.0,1.0,2.0,94,94,1.0,2.0,0,0,0,0,3.0,9.4,8836,0.1,True,False,0.0,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,0
95,3.0,1,1,1.0,2.0,8.0,95,95,8.0,8.0,2,0,0,1,3.0,9.5,9025,0.8,False,True,0.6666666666666666,0.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,True,False,False,False,0,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,2
96,5.0,1,0,1.0,1.0,9.0,96,96,10.0,9.0,1,0,0,1,4.0,9.600000000000001,9216,1.0,True,False,0.3333333333333333,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,1
97,5.0,1,1,1.0,2.0,5.0,97,97,3.0,5.0,2,0,0,1,4.0,9.700000000000001,9409,0.3,False,True,0.6666666666666666,0.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,0,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,2
98,5.0,0,0,1.0,1.0,2.0,98,98,2.0,3.0,0,0,0,0,3.0,9.8,9604,0.2,True,False,0.0,0.0,0.0,True,False,0.5,True,False,True,False,False,False,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,0.5714285714285714,1.319327731092437,1.2731137088204039,1.1053470439737765,0.0,1.4,3.3419354838709676,1.4375,0
99,4.0,1,0,1.0,1.0,3.0,99,99,4.0,4.0,2,0,0,1,4.0,9.9,9801,0.4,True,False,0.6666666666666666,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,2
100,4.0,1,1,1.0,2.0,2.0,100,100,2.0,2.0,1,0,0,1,4.0,10.0,10000,0.2,False,True,0.3333333333333333,0.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,True,False,False,0,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,1
101,3.0,1,0,1.0,1.0,2.0,101,101,1.0,2.0,0,0,0,0,3.0,10.100000000000001,10201,0.1,True,False,0.0,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,0
102,5.0,1,1,1.0,2.0,8.0,102,102,6.0,8.0,1,0,0,1,5.0,10.200000000000001,10404,0.6,False,True,0.3333333333333333,0.0,0.0,True,False,1.0,False,True,False,True,False,False,False,False,False,False,False,True,False,0,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,1
103,3.0,1,1,1.0,2.0,5.0,103,103,5.0,5.0,2,0,0,1,4.0,10.3,10609,0.5,False,True,0.6666666666666666,0.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,True,False,False,False,0,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,2
104,3.0,3,0,1.0,1.0,2.0,104,104,2.0,2.0,0,0,0,0,3.0,10.4,10816,0.2,True,False,0.0,0.0,0.0,True,False,0.5,True,False,False,False,False,True,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,0.2529411764705882,1.237454100367197,1.2731137088204039,0.9986761342736845,0.0,1.1633986928104576,3.4115168539325844,1.1851851851851851,0
105,3.0,1,1,1.0,2.0,2.0,105,105,4.0,3.0,0,0,0,0,3.0,10.5,11025,0.4,False,True,0.0,0.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,True,False,False,False,0,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,0
106,4.0,1,0,1.0,1.0,6.0,106,106,8.0,7.0,3,0,0,1,4.0,10.600000000000001,11236,0.8,True,False,1.0,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,3
107,3.0,1,1,1.0,2.0,4.0,107,107,3.0,4.0,0,0,0,1,4.0,10.700000000000001,11449,0.3,False,True,0.0,0.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,True,False,False,False,0,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,0
108,5.0,1,1,1.0,2.0,6.0,108,108,7.0,6.0,3,0,0,1,2.0,10.8,11664,0.7,False,True,1.0,0.0,0.0,True,False,0.25,False,True,False,True,False,False,False,False,False,False,False,True,False,0,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,3
109,3.0,1,0,1.0,1.0,7.0,109,109,8.0,7.0,2,0,0,1,3.0,10.9,11881,0.8,True,False,0.6666666666666666,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,2
110,3.0,1,0,1.0,1.0,8.0,110,110,6.0,8.0,2,0,0,1,3.0,11.0,12100,0.6,True,False,0.6666666666666666,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,2
111,6.0,1,0,1.0,1.0,10.0,111,111,7.0,10.0,3,0,0,1,3.0,11.100000000000001,12321,0.7,True,False,1.0,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,False,False,True,0,1.0680127523910734,1.696969696969697,1.2883135059482156,1.5252525252525253,1.2731137088204039,1.1379765918340115,3.0,1.770949720670391,3.4536082474226806,1.4696969696969697,3
112,3.0,1,1,1.0,2.0,8.0,112,112,7.0,9.0,2,0,0,1,4.0,11.200000000000001,12544,0.7,False,True,0.6666666666666666,0.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,True,False,False,False,0,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,2
113,5.0,1,0,1.0,1.0,7.0,113,113,7.0,7.0,0,0,0,1,4.0,11.3,12769,0.7,True,False,0.0,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,0
114,4.0,1,1,1.0,2.0,9.0,114,114,9.0,9.0,2,0,0,1,4.0,11.4,12996,0.9,False,True,0.6666666666666666,0.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,True,False,False,0,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,2
115,5.0,1,1,1.0,2.0,6.0,115,115,7.0,6.0,3,0,0,1,4.0,11.5,13225,0.7,False,True,1.0,0.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,0,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,3
116,5.0,3,0,1.0,1.0,2.0,116,116,3.0,2.0,2,0,0,0,1.0,11.600000000000001,13456,0.3,True,False,0.6666666666666666,0.0,0.0,True,False,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,0.2529411764705882,1.319327731092437,1.2731137088204039,1.1053470439737765,0.0,0.9879518072289156,3.3419354838709676,0.7818181818181819,2
117,5.0,1,0,1.0,1.0,1.0,117,117,1.0,1.0,0,0,0,0,4.0,11.700000000000001,13689,0.1,True,False,0.0,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,0
118,4.0,1,0,1.0,1.0,7.0,118,118,5.0,7.0,2,0,0,1,3.0,11.8,13924,0.5,True,False,0.6666666666666666,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,2
119,4.0,4,0,1.0,1.0,1.0,119,119,2.0,1.0,2,0,0,0,2.0,11.9,14161,0.2,True,False,0.6666666666666666,0.0,0.0,True,False,0.25,True,False,False,False,False,False,True,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,0.9508196721311475,1.3194706994328922,1.2731137088204039,1.0566018447486132,0.0,1.0689655172413792,3.3685258964143427,1.1875,2
120,6.0,1,0,1.0,1.0,10.0,120,120,6.0,10.0,1,0,0,1,2.0,12.0,14400,0.6,True,False,0.3333333333333333,0.0,0.0,True,False,0.25,True,False,False,True,False,False,False,False,False,False,False,False,True,0,1.0680127523910734,1.696969696969697,1.2883135059482156,1.5252525252525253,1.2731137088204039,1.1379765918340115,3.0,1.770949720670391,3.4536082474226806,1.4696969696969697,1
121,5.0,3,1,1.0,2.0,1.0,121,121,1.0,1.0,0,0,0,0,3.0,12.100000000000001,14641,0.1,False,True,0.0,0.0,0.0,True,False,0.5,False,True,False,False,False,True,False,False,False,False,False,True,False,0,1.263457330415755,1.6125,0.2783018867924528,1.365,1.2827133479212254,1.106981150774676,0.0,0.9879518072289156,3.4404761904761907,1.3928571428571428,0
122,2.0,1,1,1.0,2.0,3.0,122,122,4.0,4.0,0,0,0,0,3.0,12.200000000000001,14884,0.4,False,True,0.0,0.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,True,False,False,False,False,0,1.263457330415755,0.6655518394648829,1.4224049331963,1.1505016722408026,1.2827133479212254,0.9169455861031895,0.0,1.148936170212766,3.5107913669064748,1.1541353383458646,0
