,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,BinaryHouseVal
282,282,-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,7.0712,NEAR BAY,1
283,283,-122.16,37.79,22.0,12842.0,2048.0,4985.0,1967.0,5.9849,NEAR BAY,1
284,284,-122.17,37.78,42.0,1524.0,260.0,651.0,267.0,3.6875,NEAR BAY,1
285,285,-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,NEAR BAY,0
286,286,-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,NEAR BAY,0
287,287,-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,NEAR BAY,1
288,288,-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,NEAR BAY,0
289,289,-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175,NEAR BAY,0
291,291,-122.16,37.77,48.0,977.0,194.0,446.0,180.0,4.7708,NEAR BAY,1
292,292,-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,3.5739,NEAR BAY,1
293,293,-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3.0958,NEAR BAY,0
294,294,-122.17,37.77,39.0,1612.0,342.0,912.0,322.0,3.3958,NEAR BAY,0
295,295,-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,NEAR BAY,0
296,296,-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356,NEAR BAY,0
297,297,-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,NEAR BAY,0
298,298,-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2.2917,NEAR BAY,0
299,299,-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,NEAR BAY,0
300,300,-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,NEAR BAY,0
301,301,-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,NEAR BAY,0
302,302,-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,NEAR BAY,0
303,303,-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2.0786,NEAR BAY,0
304,304,-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,2.8125,NEAR BAY,0
305,305,-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913,NEAR BAY,0
306,306,-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,1.7056,NEAR BAY,0
307,307,-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,2.2768,NEAR BAY,0
308,308,-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,NEAR BAY,0
309,309,-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,2.0556,NEAR BAY,0
310,310,-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659,NEAR BAY,0
311,311,-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1.75,NEAR BAY,0
312,312,-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,NEAR BAY,0
313,313,-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,NEAR BAY,0
314,314,-122.19,37.76,41.0,921.0,207.0,522.0,159.0,1.2083,NEAR BAY,0
315,315,-122.19,37.76,45.0,995.0,238.0,630.0,237.0,1.925,NEAR BAY,0
316,316,-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,NEAR BAY,0
317,317,-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1.4097,NEAR BAY,0
318,318,-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,NEAR BAY,0
319,319,-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194,NEAR BAY,0
320,320,-122.19,37.75,28.0,856.0,189.0,435.0,162.0,0.8012,NEAR BAY,0
321,321,-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,1.9479,NEAR BAY,0
322,322,-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765,NEAR BAY,0
323,323,-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,NEAR BAY,0
324,324,-122.19,37.73,44.0,1066.0,253.0,825.0,244.0,2.1538,NEAR BAY,0
325,325,-122.19,37.74,43.0,707.0,147.0,417.0,155.0,2.5139,NEAR BAY,0
326,326,-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,NEAR BAY,0
327,327,-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,NEAR BAY,0
328,328,-122.18,37.73,43.0,1391.0,293.0,855.0,285.0,2.5192,NEAR BAY,0
329,329,-122.18,37.73,44.0,548.0,119.0,435.0,136.0,2.1111,NEAR BAY,0
330,330,-122.18,37.73,42.0,4074.0,874.0,2736.0,780.0,2.455,NEAR BAY,0
331,331,-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,2.4028,NEAR BAY,0
332,332,-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2.15,NEAR BAY,0
333,333,-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,NEAR BAY,0
334,334,-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,NEAR BAY,0
335,335,-122.18,37.74,35.0,504.0,126.0,323.0,109.0,1.8438,NEAR BAY,0
336,336,-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3.0298,NEAR BAY,0
337,337,-122.17,37.74,46.0,769.0,183.0,693.0,178.0,2.25,NEAR BAY,0
338,338,-122.18,37.74,46.0,2103.0,391.0,1339.0,354.0,2.2467,NEAR BAY,0
339,339,-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4.0469,NEAR BAY,0
340,340,-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325,NEAR BAY,0
342,342,-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2.1731,NEAR BAY,0
343,343,-122.19,37.75,36.0,1126.0,263.0,482.0,150.0,1.9167,NEAR BAY,0
344,344,-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,2.069,NEAR BAY,0
345,345,-122.18,37.75,36.0,1047.0,214.0,651.0,166.0,1.712,NEAR BAY,0
346,346,-122.17,37.76,33.0,1280.0,307.0,999.0,286.0,2.5625,NEAR BAY,0
347,347,-122.17,37.75,43.0,1587.0,320.0,907.0,306.0,1.9821,NEAR BAY,0
348,348,-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,2.5043,NEAR BAY,0
349,349,-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,2.3281,NEAR BAY,0
350,350,-122.17,37.75,48.0,1751.0,390.0,935.0,349.0,1.4375,NEAR BAY,0
351,351,-122.16,37.76,45.0,2299.0,514.0,1437.0,484.0,2.5122,NEAR BAY,0
352,352,-122.16,37.75,38.0,2457.0,624.0,1516.0,482.0,1.5625,NEAR BAY,0
353,353,-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3.1587,NEAR BAY,0
354,354,-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,1.8426,NEAR BAY,0
355,355,-122.16,37.76,46.0,1827.0,307.0,881.0,302.0,4.6696,NEAR BAY,1
356,356,-122.16,37.76,36.0,2781.0,574.0,1438.0,519.0,2.4598,NEAR BAY,1
357,357,-122.15,37.76,39.0,1823.0,286.0,763.0,270.0,6.0749,NEAR BAY,1
358,358,-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304,NEAR BAY,1
359,359,-122.14,37.76,34.0,1513.0,231.0,545.0,211.0,5.5701,NEAR BAY,1
360,360,-122.13,37.76,26.0,3266.0,491.0,1222.0,533.0,5.37,NEAR BAY,1
361,361,-122.12,37.75,33.0,1809.0,261.0,808.0,219.0,6.86,NEAR BAY,1
362,362,-122.12,37.75,28.0,794.0,111.0,329.0,109.0,7.6923,NEAR BAY,1
363,363,-122.14,37.75,36.0,690.0,105.0,299.0,109.0,4.0313,NEAR BAY,1
364,364,-122.14,37.75,33.0,1334.0,200.0,579.0,202.0,6.8323,NEAR BAY,1
365,365,-122.13,37.75,30.0,414.0,54.0,137.0,50.0,4.975,NEAR BAY,1
366,366,-122.13,37.75,36.0,768.0,93.0,229.0,93.0,5.3602,NEAR BAY,1
367,367,-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,NEAR BAY,1
368,368,-122.16,37.75,46.0,954.0,161.0,429.0,154.0,2.925,NEAR BAY,0
369,369,-122.15,37.75,40.0,1445.0,256.0,849.0,255.0,3.8913,NEAR BAY,0
370,370,-122.15,37.75,44.0,1938.0,399.0,946.0,331.0,3.225,NEAR BAY,0
371,371,-122.15,37.74,41.0,856.0,178.0,571.0,191.0,3.1458,NEAR BAY,0
372,372,-122.16,37.75,24.0,1790.0,454.0,1137.0,386.0,2.537,NEAR BAY,0
373,373,-122.16,37.75,44.0,617.0,131.0,378.0,135.0,2.5568,NEAR BAY,0
374,374,-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,NEAR BAY,0
375,375,-122.15,37.74,49.0,1325.0,277.0,764.0,282.0,3.3125,NEAR BAY,0
376,376,-122.16,37.75,40.0,1227.0,294.0,928.0,261.0,1.8235,NEAR BAY,0
377,377,-122.16,37.75,35.0,667.0,140.0,406.0,133.0,3.8047,NEAR BAY,0
378,378,-122.17,37.74,34.0,1223.0,281.0,824.0,280.0,2.2917,NEAR BAY,0
379,379,-122.17,37.75,37.0,1379.0,287.0,835.0,259.0,2.4962,NEAR BAY,0
380,380,-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,4.0417,NEAR BAY,0
381,381,-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,NEAR BAY,0
382,382,-122.16,37.74,52.0,771.0,147.0,355.0,144.0,4.1458,NEAR BAY,0
383,383,-122.16,37.74,47.0,824.0,223.0,533.0,166.0,2.625,NEAR BAY,0
384,384,-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,2.0227,NEAR BAY,0
385,385,-122.29,37.9,49.0,1283.0,238.0,576.0,236.0,3.3333,NEAR BAY,1
386,386,-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,5.338,NEAR BAY,1
387,387,-122.29,37.89,52.0,2248.0,422.0,870.0,377.0,3.4732,NEAR BAY,1
388,388,-122.3,37.9,38.0,2263.0,522.0,1027.0,509.0,3.5125,NEAR BAY,1
389,389,-122.29,37.89,52.0,1571.0,349.0,693.0,326.0,3.1375,NEAR BAY,1
390,390,-122.3,37.89,46.0,1520.0,402.0,815.0,375.0,2.8036,NEAR BAY,1
391,391,-122.3,37.9,15.0,5083.0,1212.0,2420.0,1146.0,4.5824,NEAR BAY,1
392,392,-122.3,37.89,36.0,1077.0,293.0,518.0,276.0,3.0208,NEAR BAY,1
393,393,-122.3,37.89,52.0,1248.0,283.0,620.0,275.0,4.0875,NEAR BAY,1
394,394,-122.33,37.89,42.0,1342.0,291.0,551.0,266.0,4.5268,NEAR BAY,1
395,395,-122.34,37.88,37.0,3061.0,930.0,2556.0,924.0,1.7375,NEAR BAY,1
396,396,-122.29,37.89,52.0,3171.0,698.0,1498.0,696.0,3.1795,NEAR BAY,1
397,397,-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,3.8672,NEAR BAY,1
398,398,-122.29,37.89,52.0,979.0,175.0,374.0,153.0,5.1675,NEAR BAY,1
399,399,-122.29,37.89,52.0,2269.0,380.0,1004.0,371.0,5.1696,NEAR BAY,1
400,400,-122.28,37.88,52.0,1844.0,332.0,769.0,334.0,4.2614,NEAR BAY,1
401,401,-122.29,37.89,52.0,2178.0,421.0,940.0,423.0,5.0551,NEAR BAY,1
402,402,-122.27,37.9,42.0,1650.0,274.0,645.0,256.0,5.6228,NEAR BAY,1
403,403,-122.26,37.9,52.0,1927.0,279.0,705.0,288.0,7.8864,NEAR BAY,1
404,404,-122.27,37.9,52.0,2079.0,273.0,684.0,275.0,7.9556,NEAR BAY,1
405,405,-122.27,37.9,52.0,1803.0,240.0,572.0,236.0,6.174,NEAR BAY,1
406,406,-122.27,37.9,52.0,2041.0,270.0,671.0,253.0,6.9414,NEAR BAY,1
407,407,-122.27,37.89,52.0,3046.0,373.0,975.0,365.0,8.8342,NEAR BAY,1
408,408,-122.28,37.9,52.0,2318.0,328.0,779.0,312.0,7.1754,NEAR BAY,1
409,409,-122.28,37.9,52.0,2003.0,250.0,658.0,244.0,10.0825,NEAR BAY,1
410,410,-122.28,37.9,52.0,2261.0,328.0,819.0,335.0,4.9083,NEAR BAY,1
411,411,-122.28,37.89,52.0,1225.0,169.0,412.0,168.0,5.7912,NEAR BAY,1
412,412,-122.28,37.89,52.0,2315.0,408.0,835.0,369.0,4.5893,NEAR BAY,1
413,413,-122.28,37.89,52.0,2070.0,329.0,722.0,306.0,5.4171,NEAR BAY,1
414,414,-122.28,37.89,52.0,2616.0,473.0,1085.0,487.0,4.125,NEAR BAY,1
415,415,-122.27,37.89,52.0,2640.0,366.0,973.0,355.0,7.266,NEAR BAY,1
416,416,-122.27,37.89,52.0,1978.0,293.0,723.0,272.0,5.3989,NEAR BAY,1
417,417,-122.26,37.9,37.0,2220.0,335.0,903.0,362.0,7.8336,NEAR BAY,1
418,418,-122.25,37.89,41.0,1125.0,195.0,356.0,181.0,6.1593,NEAR BAY,1
419,419,-122.26,37.89,52.0,3078.0,494.0,1005.0,462.0,6.381,NEAR BAY,1
420,420,-122.26,37.89,52.0,3706.0,531.0,1205.0,504.0,6.6828,NEAR BAY,1
421,421,-122.25,37.89,37.0,3000.0,457.0,987.0,450.0,7.5385,NEAR BAY,1
422,422,-122.25,37.89,42.0,2863.0,460.0,1031.0,448.0,6.7138,NEAR BAY,1
423,423,-122.26,37.88,52.0,2551.0,417.0,894.0,404.0,6.2425,NEAR BAY,1
424,424,-122.26,37.88,52.0,2255.0,410.0,823.0,377.0,5.7979,NEAR BAY,1
425,425,-122.27,37.88,52.0,3360.0,648.0,1232.0,621.0,4.2813,NEAR BAY,1
426,426,-122.27,37.88,52.0,1693.0,391.0,669.0,367.0,3.5417,NEAR BAY,1
427,427,-122.27,37.88,44.0,2252.0,592.0,989.0,550.0,3.0132,NEAR BAY,1
428,428,-122.28,37.88,52.0,2495.0,491.0,1058.0,464.0,4.1429,NEAR BAY,1
429,429,-122.28,37.88,52.0,1193.0,200.0,506.0,207.0,4.1912,NEAR BAY,1
430,430,-122.28,37.88,52.0,1172.0,215.0,489.0,218.0,3.9167,NEAR BAY,1
431,431,-122.29,37.88,52.0,2159.0,424.0,824.0,388.0,3.8897,NEAR BAY,1
432,432,-122.29,37.88,48.0,2365.0,490.0,1034.0,475.0,3.1065,NEAR BAY,1
433,433,-122.29,37.88,46.0,1895.0,442.0,920.0,425.0,2.9926,NEAR BAY,1
434,434,-122.29,37.88,52.0,1650.0,395.0,841.0,380.0,3.556,NEAR BAY,1
435,435,-122.3,37.88,45.0,453.0,146.0,749.0,137.0,1.475,NEAR BAY,1
436,436,-122.3,37.88,52.0,409.0,97.0,208.0,98.0,1.6971,NEAR BAY,0
437,437,-122.3,37.87,10.0,503.0,118.0,228.0,100.0,2.1705,NEAR BAY,0
438,438,-122.3,37.86,50.0,499.0,127.0,287.0,128.0,2.75,NEAR BAY,0
439,439,-122.29,37.85,52.0,477.0,119.0,218.0,106.0,2.5682,NEAR BAY,0
440,440,-122.3,37.88,46.0,1647.0,376.0,854.0,355.0,2.9,NEAR BAY,0
441,441,-122.3,37.87,52.0,3123.0,749.0,1695.0,684.0,2.2208,NEAR BAY,0
442,442,-122.28,37.88,52.0,957.0,188.0,403.0,172.0,3.2344,NEAR BAY,1
443,443,-122.28,37.87,52.0,589.0,132.0,288.0,131.0,3.5156,NEAR BAY,1
444,444,-122.28,37.87,49.0,2026.0,548.0,963.0,521.0,1.9805,NEAR BAY,1
445,445,-122.29,37.87,50.0,1829.0,536.0,1129.0,516.0,2.6684,NEAR BAY,1
446,446,-122.29,37.87,52.0,895.0,198.0,386.0,204.0,3.875,NEAR BAY,1
447,447,-122.28,37.88,52.0,1909.0,416.0,811.0,406.0,3.006,NEAR BAY,1
448,448,-122.28,37.87,46.0,3022.0,696.0,1293.0,675.0,2.543,NEAR BAY,1
449,449,-122.28,37.87,46.0,1777.0,446.0,805.0,431.0,2.8676,NEAR BAY,1
450,450,-122.27,37.88,52.0,2803.0,930.0,1372.0,876.0,2.1907,NEAR BAY,1
451,451,-122.27,37.87,30.0,1465.0,439.0,862.0,425.0,1.7778,NEAR BAY,1
452,452,-122.27,37.88,37.0,2619.0,682.0,1152.0,616.0,2.52,NEAR BAY,1
453,453,-122.26,37.88,52.0,1149.0,255.0,483.0,249.0,4.2788,NEAR BAY,1
454,454,-122.26,37.88,52.0,2363.0,604.0,1558.0,573.0,2.944,NEAR BAY,1
455,455,-122.26,37.88,52.0,2604.0,837.0,1798.0,769.0,1.725,NEAR BAY,1
456,456,-122.25,37.87,41.0,685.0,141.0,266.0,123.0,5.2289,NEAR BAY,1
457,457,-122.25,37.87,42.0,1756.0,465.0,2184.0,422.0,2.5562,NEAR BAY,1
458,458,-122.25,37.87,52.0,1204.0,460.0,2016.0,477.0,0.949,NEAR BAY,1
459,459,-122.25,37.87,52.0,609.0,236.0,1349.0,250.0,1.1696,NEAR BAY,1
460,460,-122.26,37.87,52.0,1087.0,371.0,3337.0,350.0,1.4012,NEAR BAY,1
461,461,-122.26,37.87,52.0,2773.0,998.0,1721.0,949.0,1.1859,NEAR BAY,1
462,462,-122.27,37.87,35.0,3218.0,1108.0,1675.0,1000.0,1.7464,NEAR BAY,1
463,463,-122.27,37.87,49.0,1350.0,368.0,707.0,350.0,2.8846,NEAR BAY,1
464,464,-122.27,37.87,52.0,3084.0,698.0,1424.0,694.0,2.7372,NEAR BAY,1
465,465,-122.28,37.86,52.0,938.0,195.0,393.0,189.0,3.8594,NEAR BAY,1
466,466,-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,NEAR BAY,1
467,467,-122.28,37.87,52.0,1233.0,300.0,571.0,292.0,2.2788,NEAR BAY,1
468,468,-122.29,37.87,44.0,2539.0,755.0,1382.0,713.0,2.537,NEAR BAY,1
469,469,-122.29,37.87,46.0,1267.0,324.0,792.0,321.0,2.525,NEAR BAY,1
470,470,-122.29,37.86,52.0,1665.0,404.0,815.0,372.0,1.9946,NEAR BAY,1
471,471,-122.28,37.86,52.0,1659.0,367.0,788.0,346.0,2.8214,NEAR BAY,1
472,472,-122.29,37.87,52.0,2225.0,460.0,1145.0,430.0,2.6165,NEAR BAY,0
473,473,-122.29,37.86,50.0,2485.0,607.0,1354.0,563.0,1.9483,NEAR BAY,1
474,474,-122.28,37.86,52.0,2031.0,450.0,958.0,445.0,1.9327,NEAR BAY,1
475,475,-122.28,37.86,49.0,2932.0,668.0,1361.0,608.0,1.9798,NEAR BAY,0
476,476,-122.28,37.85,52.0,2246.0,472.0,1005.0,449.0,2.4167,NEAR BAY,1
477,477,-122.27,37.86,49.0,2052.0,435.0,924.0,414.0,2.5417,NEAR BAY,1
478,478,-122.28,37.86,52.0,1999.0,417.0,780.0,358.0,3.3906,NEAR BAY,1
479,479,-122.28,37.86,52.0,3007.0,691.0,1582.0,636.0,2.5652,NEAR BAY,1
480,480,-122.28,37.86,41.0,2214.0,550.0,1213.0,568.0,2.2845,NEAR BAY,1
481,481,-122.27,37.86,52.0,1088.0,305.0,486.0,267.0,2.6071,NEAR BAY,1
482,482,-122.27,37.86,52.0,834.0,186.0,494.0,175.0,3.15,NEAR BAY,1
483,483,-122.27,37.86,52.0,1769.0,372.0,849.0,365.0,2.6914,NEAR BAY,1
484,484,-122.27,37.86,52.0,2307.0,583.0,1127.0,548.0,1.8447,NEAR BAY,1
485,485,-122.26,37.86,35.0,5161.0,1744.0,3276.0,1742.0,1.6307,NEAR BAY,1
486,486,-122.26,37.86,52.0,3497.0,832.0,1493.0,794.0,2.9044,NEAR BAY,1
487,487,-122.26,37.86,52.0,3774.0,744.0,1461.0,679.0,2.9405,NEAR BAY,1
488,488,-122.26,37.86,52.0,2888.0,604.0,1253.0,538.0,3.3893,NEAR BAY,1
489,489,-122.25,37.86,48.0,2153.0,517.0,1656.0,459.0,3.0417,NEAR BAY,1
490,490,-122.25,37.86,52.0,1389.0,191.0,514.0,202.0,7.0897,NEAR BAY,1
491,491,-122.25,37.86,52.0,1709.0,318.0,719.0,295.0,5.0463,NEAR BAY,1
492,492,-122.25,37.86,52.0,1587.0,444.0,878.0,449.0,1.7652,NEAR BAY,1
493,493,-122.24,37.86,52.0,1668.0,225.0,517.0,214.0,7.8521,NEAR BAY,1
494,494,-122.24,37.85,52.0,3726.0,474.0,1366.0,496.0,9.3959,NEAR BAY,1
495,495,-122.25,37.86,52.0,4048.0,663.0,1316.0,590.0,5.3794,NEAR BAY,1
496,496,-122.26,37.85,52.0,3618.0,768.0,1508.0,755.0,3.2619,NEAR BAY,1
497,497,-122.27,37.85,52.0,4076.0,920.0,1800.0,815.0,2.7054,NEAR BAY,1
498,498,-122.27,37.85,47.0,2077.0,400.0,719.0,326.0,2.2431,NEAR BAY,1
499,499,-122.27,37.85,50.0,1279.0,300.0,675.0,255.0,1.9028,NEAR BAY,1
500,500,-122.27,37.85,52.0,1974.0,426.0,875.0,363.0,1.5817,NEAR BAY,1
501,501,-122.27,37.85,52.0,335.0,83.0,152.0,77.0,2.2841,NEAR BAY,0
502,502,-122.27,37.85,47.0,1375.0,307.0,843.0,319.0,1.3785,NEAR BAY,0
503,503,-122.28,37.85,52.0,610.0,145.0,281.0,132.0,2.9018,NEAR BAY,0
504,504,-122.28,37.85,44.0,1025.0,198.0,506.0,204.0,1.73,NEAR BAY,0
505,505,-122.28,37.85,48.0,2063.0,484.0,1054.0,466.0,2.2625,NEAR BAY,0
506,506,-122.29,37.84,35.0,1872.0,419.0,1017.0,414.0,2.2106,NEAR BAY,0
507,507,-122.28,37.83,52.0,3108.0,813.0,1623.0,765.0,2.6997,NEAR BAY,0
508,508,-122.3,37.84,14.0,7355.0,2408.0,3100.0,2051.0,4.0018,NEAR BAY,0
509,509,-122.23,37.83,52.0,2990.0,379.0,947.0,361.0,7.8772,NEAR BAY,1
510,510,-122.22,37.82,39.0,2492.0,310.0,808.0,315.0,11.8603,NEAR BAY,1
511,511,-122.22,37.82,42.0,2991.0,335.0,1018.0,335.0,13.499,NEAR BAY,1
512,512,-122.23,37.82,52.0,3242.0,366.0,1001.0,352.0,12.2138,NEAR BAY,1
513,513,-122.23,37.82,52.0,3051.0,381.0,1005.0,369.0,8.1872,NEAR BAY,1
514,514,-122.23,37.82,52.0,3494.0,396.0,1192.0,383.0,12.3804,NEAR BAY,1
515,515,-122.24,37.83,52.0,1757.0,246.0,585.0,227.0,5.8948,NEAR BAY,1
516,516,-122.24,37.83,52.0,2449.0,312.0,916.0,316.0,8.1194,NEAR BAY,1
517,517,-122.23,37.82,52.0,1611.0,203.0,556.0,179.0,8.7477,NEAR BAY,1
518,518,-122.24,37.82,52.0,3665.0,517.0,1470.0,520.0,6.155,NEAR BAY,1
519,519,-122.25,37.82,52.0,2474.0,403.0,1104.0,398.0,5.883,NEAR BAY,1
520,520,-122.23,37.76,52.0,3037.0,516.0,1242.0,518.0,5.2128,NEAR BAY,1
521,521,-122.23,37.76,52.0,2269.0,323.0,805.0,321.0,4.7188,NEAR BAY,1
522,522,-122.23,37.76,52.0,1316.0,177.0,378.0,162.0,5.2915,NEAR BAY,1
523,523,-122.24,37.77,52.0,1153.0,235.0,481.0,223.0,2.6411,NEAR BAY,1
524,524,-122.23,37.77,52.0,772.0,179.0,409.0,160.0,3.3214,NEAR BAY,1
525,525,-122.24,37.77,52.0,1711.0,386.0,885.0,373.0,3.6417,NEAR BAY,1
526,526,-122.25,37.77,52.0,2650.0,566.0,1468.0,567.0,3.0161,NEAR BAY,1
527,527,-122.25,37.77,52.0,1038.0,220.0,482.0,215.0,3.1771,NEAR BAY,1
528,528,-122.25,37.77,52.0,1527.0,320.0,825.0,264.0,3.4531,NEAR BAY,1
529,529,-122.25,37.77,52.0,859.0,157.0,429.0,158.0,4.3098,NEAR BAY,1
530,530,-122.26,37.78,52.0,970.0,217.0,528.0,208.0,3.3438,NEAR BAY,1
531,531,-122.26,37.78,52.0,1045.0,239.0,496.0,216.0,2.9213,NEAR BAY,1
532,532,-122.27,37.78,52.0,1408.0,280.0,718.0,265.0,2.6806,NEAR BAY,1
533,533,-122.27,37.78,52.0,1222.0,264.0,630.0,265.0,3.7708,NEAR BAY,1
534,534,-122.27,37.78,45.0,1169.0,263.0,723.0,286.0,3.9444,NEAR BAY,1
535,535,-122.27,37.78,13.0,2020.0,535.0,959.0,486.0,5.2601,NEAR BAY,1
536,536,-122.28,37.79,30.0,4145.0,869.0,3668.0,855.0,2.5444,NEAR BAY,1
537,537,-122.3,37.77,42.0,2038.0,368.0,2037.0,355.0,2.6447,NEAR BAY,1
539,539,-122.29,37.78,42.0,1241.0,309.0,821.0,300.0,1.9427,NEAR BAY,0
540,540,-122.28,37.77,52.0,1468.0,363.0,870.0,347.0,2.9688,NEAR BAY,1
541,541,-122.28,37.77,27.0,3997.0,1073.0,1901.0,966.0,3.75,NEAR BAY,1
542,542,-122.29,37.76,18.0,2873.0,763.0,1243.0,663.0,5.1702,NEAR BAY,1
543,543,-122.28,37.78,50.0,1487.0,306.0,730.0,327.0,2.5139,NEAR BAY,1
544,544,-122.26,37.77,52.0,1670.0,350.0,793.0,299.0,2.9732,NEAR BAY,1
545,545,-122.27,37.77,52.0,2252.0,388.0,1033.0,434.0,5.5337,NEAR BAY,1
546,546,-122.27,37.77,52.0,1731.0,377.0,872.0,363.0,4.1667,NEAR BAY,1
547,547,-122.27,37.77,52.0,1710.0,481.0,849.0,457.0,2.7115,NEAR BAY,1
548,548,-122.27,37.77,52.0,2388.0,559.0,1121.0,518.0,3.3269,NEAR BAY,1
549,549,-122.25,37.77,52.0,2156.0,458.0,872.0,445.0,3.2685,NEAR BAY,1
550,550,-122.26,37.77,52.0,1565.0,315.0,637.0,297.0,4.7778,NEAR BAY,1
551,551,-122.26,37.77,52.0,1704.0,371.0,663.0,340.0,4.226,NEAR BAY,1
552,552,-122.26,37.77,52.0,1210.0,168.0,411.0,172.0,3.3571,NEAR BAY,1
553,553,-122.26,37.77,52.0,2097.0,444.0,915.0,413.0,2.9899,NEAR BAY,1
554,554,-122.26,37.77,52.0,1848.0,479.0,921.0,477.0,2.875,NEAR BAY,1
555,555,-122.24,37.77,43.0,955.0,284.0,585.0,266.0,2.3882,NEAR BAY,1
556,556,-122.25,37.77,43.0,4329.0,1110.0,2086.0,1053.0,2.975,NEAR BAY,1
557,557,-122.23,37.76,52.0,3011.0,542.0,1303.0,535.0,5.1039,NEAR BAY,1
558,558,-122.23,37.76,52.0,1049.0,185.0,374.0,176.0,4.1458,NEAR BAY,1
559,559,-122.24,37.76,52.0,2504.0,516.0,979.0,472.0,3.4762,NEAR BAY,1
560,560,-122.24,37.76,52.0,1846.0,471.0,827.0,446.0,2.6833,NEAR BAY,1
561,561,-122.23,37.76,52.0,1705.0,246.0,658.0,253.0,5.75,NEAR BAY,1
562,562,-122.23,37.75,50.0,1542.0,289.0,654.0,268.0,3.9632,NEAR BAY,1
564,564,-122.24,37.75,27.0,4051.0,753.0,1499.0,797.0,4.8711,NEAR BAY,1
565,565,-122.24,37.76,52.0,2646.0,581.0,1128.0,522.0,3.0718,NEAR BAY,1
566,566,-122.24,37.76,49.0,2428.0,525.0,1110.0,492.0,3.6719,NEAR BAY,1
567,567,-122.24,37.76,52.0,2567.0,436.0,1119.0,415.0,4.6094,NEAR BAY,1
568,568,-122.24,37.73,21.0,7031.0,1249.0,2930.0,1235.0,4.5213,NEAR BAY,1
569,569,-122.25,37.74,25.0,1914.0,365.0,897.0,390.0,4.4562,NEAR BAY,1
